,Timestamp,Rain_mm,DailyRain_mm,WindSpeed_mean,Chlorophyll_ugL,Depth_m,DissolvedOxygen_mgL,DO_Saturation_percent,pH,Salinity_psu,Conductivity_mScm,Temperature_C,Turbidity_NTU
250,2024/12/27 16:40,0,0,3.385,4.34,0.326,3.4,50.15,7.45,17.87,29.128,30.611,3.96
251,2024/12/27 16:50,0,0,3.289,4.51,0.329,3.42,50.46,7.45,17.89,29.153,30.63,3.45
252,2024/12/27 17:00,0,0,3.299,4.55,0.328,3.48,51.39,7.46,17.78,28.995,30.667,3.51
253,2024/12/27 17:10,0,0,2.915,4.83,0.331,3.57,52.71,7.46,17.9,29.171,30.683,3.49
254,2024/12/27 17:20,0,0,3.604,4.92,0.33,3.59,53.05,7.47,18.03,29.362,30.665,3.62
255,2024/12/27 17:30,0,0,3.474,5.14,0.33,3.62,53.49,7.47,18.27,29.722,30.7,3.77
256,2024/12/27 17:40,0,0,3.559,5.78,0.33,3.7,54.82,7.48,18.25,29.696,30.712,3.43
257,2024/12/27 17:50,0,0,3.389,5.33,0.333,3.69,54.57,7.48,18.31,29.786,30.696,3.45
258,2024/12/27 18:00,0,0,3.257,5.51,0.32,3.78,55.91,7.49,18.33,29.81,30.691,3.38
259,2024/12/27 18:10,0,0,3.295,5.81,0.335,3.82,56.69,7.5,18.62,30.232,30.718,3.36
260,2024/12/27 18:20,0,0,3.715,5.92,0.337,3.86,57.11,7.51,18.38,29.877,30.602,3.37
261,2024/12/27 18:30,0,0,2.775,5.89,0.337,3.9,57.72,7.5,18.74,30.416,30.612,3.26
262,2024/12/27 18:40,0,0,2.804,5.49,0.336,3.94,58.5,7.52,19.2,31.094,30.648,3.6
263,2024/12/27 18:50,0,0,2.189,5.74,0.336,3.99,59.31,7.54,19.33,31.285,30.676,3.48
264,2024/12/27 19:00,0,0,1.503,5.61,0.336,4.08,60.91,7.58,20.07,32.364,30.619,3.87
265,2024/12/27 19:10,0,0,1.295,5.68,0.34,4.1,61.03,7.58,19.9,32.115,30.541,3.5
266,2024/12/27 19:20,0,0,0.795,5.98,0.34,4.24,63.31,7.61,20.67,33.233,30.495,3.68
267,2024/12/27 19:30,0,0,1.047,6.41,0.342,4.3,64.15,7.62,20.65,33.205,30.434,3.6
268,2024/12/27 19:40,0,0,1.129,6.6,0.341,4.35,64.78,7.62,20.64,33.186,30.344,3.58
269,2024/12/27 19:50,0,0,1.284,7.67,0.341,4.07,60.34,7.55,19.63,31.716,30.376,3.37
270,2024/12/27 20:00,0,0,1.254,8.34,0.34,4.06,60.32,7.57,19.95,32.176,30.373,3.08
271,2024/12/27 20:10,0,0,1.354,6,0.341,4.17,62.1,7.59,20.72,33.306,30.344,3.04
272,2024/12/27 20:20,0,0,1.482,7.63,0.339,4.29,64,7.6,20.62,33.16,30.363,3.16
273,2024/12/27 20:30,0,0,1.19,5.61,0.341,4.23,62.78,7.59,20.05,32.321,30.255,3.01
274,2024/12/27 20:40,0,0,0.883,5.98,0.342,4.26,63.43,7.61,20.42,32.867,30.402,3.07
275,2024/12/27 20:50,0,0,0.605,5.27,0.342,4.08,60.54,7.6,20.02,32.277,30.325,3.38
276,2024/12/27 21:00,0,0,0.936,5.31,0.348,4.11,61.02,7.61,20.14,32.454,30.321,3.36
277,2024/12/27 21:10,0,0,0.747,4.99,0.349,4.15,61.85,7.62,20.57,33.08,30.404,3.04
278,2024/12/27 21:20,0,0,0.531,5.2,0.347,3.87,57.5,7.59,20.37,32.791,30.292,3.42
279,2024/12/27 21:30,0,0,0.654,4.57,0.348,3.71,54.85,7.58,20.09,32.373,30.072,3.7
280,2024/12/27 21:40,0,0,0.714,4.74,0.346,3.67,54.19,7.58,20.14,32.449,30.034,3.6
281,2024/12/27 21:50,0,0,0.503,4.81,0.345,3.75,55.57,7.57,20.13,32.438,30.185,3.23
282,2024/12/27 22:00,0,0,0.68,4.41,0.349,3.65,53.92,7.57,19.95,32.169,30.099,3.27
283,2024/12/27 22:10,0,0,0.842,4.3,0.348,3.52,51.9,7.56,19.75,31.878,30.06,3.43
284,2024/12/27 22:20,0,0,0.689,3.88,0.347,3.36,49.36,7.53,19.33,31.248,29.887,3.41
285,2024/12/27 22:30,0,0,0.692,3.77,0.347,3.18,46.78,7.52,19.67,31.754,29.916,3.43
286,2024/12/27 22:40,0,0,0.435,3.83,0.349,3.15,46.24,7.51,19.08,30.882,29.898,3.84
287,2024/12/27 22:50,0,0,0.662,3.54,0.35,3.03,44.48,7.5,19.34,31.267,29.89,3.63
288,2024/12/27 23:00,0,0,0.429,3.49,0.35,3.14,46.02,7.51,19.17,31.021,29.87,3.38
289,2024/12/27 23:10,0,0,0.479,3.53,0.351,3.11,45.61,7.5,18.93,30.674,29.878,3.46
290,2024/12/27 23:20,0,0,0.767,3.48,0.349,3.01,44.1,7.49,18.88,30.601,29.913,3.36
291,2024/12/27 23:30,0,0,0.568,3.32,0.35,2.94,43.03,7.48,18.56,30.123,29.93,3.25
292,2024/12/27 23:40,0,0,0.565,3.44,0.348,2.9,42.33,7.46,18.12,29.473,29.874,3.45
293,2024/12/27 23:50,0,0,0.526,3.37,0.347,2.82,41.18,7.44,18.05,29.377,29.901,3.42
294,2024/12/28 0:00,0,0,0.624,3.28,0.346,2.81,40.91,7.44,17.83,29.054,29.963,3.24
295,2024/12/28 0:10,0,0,0.351,3.36,0.344,2.74,39.97,7.43,17.67,28.816,29.975,3.42
296,2024/12/28 0:20,0,0,0.553,3.35,0.343,2.71,39.42,7.42,17.65,28.779,29.987,3.5
297,2024/12/28 0:30,0,0,0.573,3.2,0.342,2.69,39.18,7.42,17.27,28.22,29.996,3.4
298,2024/12/28 0:40,0,0,0.302,3.39,0.341,2.68,38.88,7.41,17.07,27.917,29.988,3.57
299,2024/12/28 0:50,0,0,0.538,3.38,0.341,2.63,38.17,7.4,16.94,27.73,29.997,3.48
300,2024/12/28 1:00,0,0,0.602,3.38,0.34,2.63,38.18,7.39,16.7,27.372,30,3.69
301,2024/12/28 1:10,0,0,0.466,3.45,0.339,2.64,38.25,7.38,16.25,26.699,30.036,3.4
302,2024/12/28 1:20,0,0,0.402,3.32,0.339,2.64,38.08,7.37,15.99,26.302,30.032,3.56
303,2024/12/28 1:30,0,0,0.635,3.46,0.338,2.65,38.28,7.37,15.68,25.851,30.032,3.74
304,2024/12/28 1:40,0,0,0.499,3.37,0.338,2.66,38.25,7.37,15.27,25.228,30.052,8.16
305,2024/12/28 1:50,0,0,0.521,3.42,0.338,2.7,38.77,7.36,14.87,24.63,30.029,3.74
306,2024/12/28 2:00,0,0,0.358,3.54,0.338,2.71,38.86,7.35,14.51,24.086,30.038,3.82
307,2024/12/28 2:10,0,0,0.616,3.43,0.335,2.72,38.85,7.35,14.09,23.444,30.037,3.94
308,2024/12/28 2:20,0,0,0.554,3.43,0.335,2.76,39.33,7.34,13.71,22.861,30.02,4
309,2024/12/28 2:30,0,0,0.603,3.5,0.335,2.74,39.15,7.34,13.65,22.767,30.04,3.94
310,2024/12/28 2:40,0,0,0.415,3.55,0.334,2.77,39.45,7.33,13.15,22.008,30.035,3.95
311,2024/12/28 2:50,0,0,0.377,3.5,0.335,2.79,39.67,7.33,12.89,21.603,30.032,3.99
312,2024/12/28 3:00,0,0,0.317,3.58,0.335,2.83,40.06,7.33,12.5,21.012,30.017,4.21
313,2024/12/28 3:10,0,0,0.453,3.59,0.335,2.85,40.3,7.32,12.33,20.755,30.01,4.26
314,2024/12/28 3:20,0,0,0.304,3.55,0.333,2.89,40.75,7.32,11.86,20.024,29.995,4.52
315,2024/12/28 3:30,0,0,0.482,3.77,0.332,2.92,41.09,7.31,11.44,19.366,29.988,4.61
316,2024/12/28 3:40,0,0,0.479,3.94,0.331,2.99,41.97,7.3,10.72,18.252,29.941,7.22
317,2024/12/28 3:50,0,0,0.395,3.91,0.329,3.01,42.21,7.3,10.88,18.503,29.908,4.75
318,2024/12/28 4:00,0,0,0.563,4.09,0.33,2.92,40.94,7.29,11.05,18.764,29.861,5.26
319,2024/12/28 4:10,0,0,0.383,3.95,0.33,2.77,39.11,7.28,11.89,20.069,29.883,4.57
320,2024/12/28 4:20,0,0,0.556,3.8,0.331,2.77,39.31,7.31,13.16,22.012,29.842,4.3
321,2024/12/28 4:30,0,0,0.528,3.59,0.331,2.82,40.06,7.32,13.16,22.018,29.88,4.02
322,2024/12/28 4:40,0,0,0.59,3.72,0.332,2.87,40.66,7.33,13.06,21.86,29.853,3.91
323,2024/12/28 4:50,0,0,0.461,3.6,0.337,2.84,40.37,7.34,13.72,22.865,29.828,3.72
324,2024/12/28 5:00,0,0,1.12,3.67,0.336,3.03,42.81,7.36,13.32,22.26,29.469,3.61
325,2024/12/28 5:10,0,0,1.249,3.56,0.336,3.11,43.81,7.37,13.86,23.074,29.23,3.36
326,2024/12/28 5:20,0,0,1.585,3.62,0.339,3.07,43.6,7.39,15.45,25.471,29.194,3.09
327,2024/12/28 5:30,0,0,1.425,3.56,0.34,3.07,44.04,7.44,17.46,28.475,29.141,3.76
328,2024/12/28 5:40,0,0,1.74,3.67,0.344,3.18,45.82,7.47,18.12,29.446,29.057,3.58
329,2024/12/28 5:50,0,0,1.644,3.68,0.351,3.15,45.98,7.53,20.06,32.301,29.31,4.1
330,2024/12/28 6:00,0,0,1.807,3.69,0.35,3.19,46.67,7.55,20.57,33.038,29.287,6.5
331,2024/12/28 6:10,0,0,1.235,3.57,0.349,3.2,47.04,7.58,21.27,34.059,29.4,9.75
332,2024/12/28 6:20,0,0,1.288,3.51,0.348,3.23,47.74,7.6,21.89,34.961,29.417,9.45
333,2024/12/28 6:30,0,0,1.495,3.45,0.349,3.29,48.68,7.63,22.38,35.663,29.401,7.48
334,2024/12/28 6:40,0,0,0.583,3.62,0.353,3.37,49.98,7.65,22.66,36.068,29.363,6.99
335,2024/12/28 6:50,0,0,0.967,3.65,0.348,3.44,50.99,7.67,22.92,36.442,29.345,8.69
336,2024/12/28 7:00,0,0,1.559,3.8,0.35,3.66,54.28,7.69,23.26,36.917,29.171,8.62
337,2024/12/28 7:10,0,0,2.125,3.74,0.35,3.81,56.58,7.73,23.65,37.478,29.07,8.22
338,2024/12/28 7:20,0,0,1.402,3.78,0.352,3.9,57.94,7.75,24.01,37.98,28.983,9.71
339,2024/12/28 7:30,0,0,1.098,3.93,0.35,3.98,59.11,7.77,24.34,38.459,28.901,9.08
340,2024/12/28 7:40,0,0,1.047,3.96,0.348,4.08,60.73,7.79,24.69,38.954,28.888,10.04
341,2024/12/28 7:50,0,0,1.123,4.03,0.346,4.2,62.65,7.82,25.12,39.561,28.883,9.25
342,2024/12/28 8:00,0,0,1.762,4,0.347,4.31,64.31,7.85,25.63,40.273,28.82,7.61
343,2024/12/28 8:10,0,0,1.516,4.08,0.35,4.46,66.78,7.89,26.33,41.266,28.791,9.81
344,2024/12/28 8:20,0,0,1.482,4.7,0.353,4.63,69.65,7.93,26.92,42.092,28.833,6.56
345,2024/12/28 8:30,0,0,1.168,3.57,0.353,4.87,73.91,8.01,28.42,44.201,28.84,8.68
346,2024/12/28 8:40,0,0,0.876,3.48,0.354,5.03,76.73,8.06,29.25,45.356,28.907,6.84
347,2024/12/28 8:50,0,0,1.22,3.04,0.354,5.13,78.58,8.1,29.97,46.35,28.923,6.27
348,2024/12/28 9:00,0,0,0.752,2.95,0.352,5.23,80.46,8.13,30.68,47.329,28.933,6.08
349,2024/12/28 9:10,0,0,0.444,2.61,0.353,5.3,81.88,8.15,31.17,47.995,28.964,6.18
350,2024/12/28 9:20,0,0,0.378,2.46,0.35,5.35,82.74,8.17,31.49,48.436,28.98,7.03
351,2024/12/28 9:30,0,0,0.517,2.28,0.348,5.38,83.29,8.17,31.65,48.659,29.004,6.26
352,2024/12/28 9:40,0,0,2.018,2.02,0.345,5.41,83.97,8.17,31.77,48.832,29.042,5.44
353,2024/12/28 9:50,0,0,2.803,1.7,0.343,5.43,84.31,8.16,31.78,48.839,29.081,3.64
354,2024/12/28 10:00,0,0,2.938,1.89,0.347,5.18,80.01,8.14,31.3,48.185,29.004,6.39
355,2024/12/28 10:10,0,0,2.846,2.92,0.348,4.88,74.93,8.07,30.26,46.742,28.966,6.95
356,2024/12/28 10:20,0,0,3.077,2.8,0.348,5.03,77.45,8.08,30.52,47.107,29.067,6.35
357,2024/12/28 10:30,0,0,2.965,2.63,0.351,5.3,82.01,8.15,31.14,47.972,29.11,4.91
358,2024/12/28 10:40,0,0,3.433,3.26,0.353,4.67,71.47,8.02,29.09,45.14,29.088,6.66
359,2024/12/28 10:50,0,0,3.356,3.47,0.359,4.79,73.21,8.01,28.75,44.667,29.163,5.77
360,2024/12/28 11:00,0,0,3.689,3.42,0.357,4.27,64.63,7.9,27.44,42.827,29.01,7.49
361,2024/12/28 11:10,0,0,3.512,3.82,0.368,4.51,68.29,7.92,27.07,42.325,29.184,6.74
362,2024/12/28 11:20,0,0,3.34,3.97,0.366,4.36,65.79,7.87,26.4,41.376,29.175,8.97
363,2024/12/28 11:30,0,0,3.23,4.4,0.366,4.14,62.16,7.8,25.56,40.193,29.216,11.55
364,2024/12/28 11:40,0,0,3.16,4.2,0.363,4.03,60.49,7.77,25.12,39.576,29.228,13.96
365,2024/12/28 11:50,0,0,2.715,4.15,0.365,4.02,60.17,7.75,24.89,39.248,29.219,13.43
369,2024/12/28 12:00,0,0,2.679,4.25,0.361,4,59.86,7.73,24.53,38.745,29.317,14.37
370,2024/12/28 12:10,0,0,2.81,4.27,0.361,3.88,57.96,7.69,23.85,37.779,29.406,14.81
371,2024/12/28 12:20,0,0,3.133,4.25,0.358,3.85,57.51,7.68,23.75,37.632,29.472,15.77
372,2024/12/28 12:30,0,0,2.513,4.13,0.354,3.75,56,7.65,23.41,37.154,29.539,20.54
373,2024/12/28 12:40,0,0,2.34,4.13,0.351,3.67,54.74,7.62,22.98,36.535,29.658,19.8
374,2024/12/28 12:50,0,0,2.592,4.08,0.35,3.62,53.95,7.59,22.68,36.104,29.706,22.34
375,2024/12/28 13:00,0,0,3.385,4.09,0.347,3.56,53.04,7.56,22.33,35.602,29.768,23.63
376,2024/12/28 13:10,0,0,3.358,4.13,0.346,3.56,53.07,7.55,22.07,35.239,29.849,20.53
377,2024/12/28 13:20,0,0,3.61,4.19,0.348,3.53,52.61,7.54,21.9,34.998,29.897,16.92
378,2024/12/28 13:30,0,0,3.63,4.34,0.344,3.5,52.17,7.52,21.56,34.5,29.981,14.88
379,2024/12/28 13:40,0,0,4.01,4.29,0.345,3.47,51.72,7.51,21.23,34.036,30.074,13.49
380,2024/12/28 13:50,0,0,4.048,4.33,0.342,3.56,53.08,7.51,21.09,33.83,30.167,9.27
381,2024/12/28 14:00,0,0,4.399,4.49,0.342,3.52,52.34,7.51,20.92,33.584,30.182,9.54
382,2024/12/28 14:10,0,0,3.825,4.43,0.341,3.58,53.36,7.51,20.72,33.292,30.29,6.59
383,2024/12/28 14:20,0,0,4.482,4.55,0.338,3.57,53.21,7.5,20.39,32.827,30.378,6.64
384,2024/12/28 14:30,0,0,3.676,4.61,0.338,3.55,52.86,7.49,20.24,32.606,30.405,6.32
385,2024/12/28 14:40,0,0,4.48,4.6,0.334,3.56,52.95,7.49,20.16,32.49,30.424,5.59
386,2024/12/28 14:50,0,0,4.368,4.65,0.336,3.54,52.73,7.48,19.97,32.205,30.476,5.75
387,2024/12/28 15:00,0,0,3.869,4.8,0.333,3.55,52.85,7.48,19.83,32.006,30.52,5.17
388,2024/12/28 15:10,0,0,4.052,4.85,0.332,3.57,53.1,7.47,19.56,31.613,30.568,5.3
389,2024/12/28 15:20,0,0,4.154,4.91,0.332,3.56,52.81,7.46,19.38,31.35,30.56,5.19
390,2024/12/28 15:30,0,0,3.452,4.94,0.328,3.57,53.02,7.46,19.31,31.244,30.552,4.39
391,2024/12/28 15:40,0,0,3.962,5.17,0.326,3.62,53.71,7.46,19.19,31.074,30.543,4.38
392,2024/12/28 15:50,0,0,3.709,5.26,0.324,3.6,53.39,7.46,19.13,30.984,30.565,4.11
393,2024/12/28 16:00,0,0,3.919,5.34,0.324,3.58,53.13,7.45,19.05,30.871,30.58,3.64
394,2024/12/28 16:10,0,0,3.706,5.59,0.323,3.6,53.39,7.45,18.99,30.785,30.619,3.8
395,2024/12/28 16:20,0,0,3.517,5.34,0.322,3.61,53.55,7.45,18.92,30.676,30.66,4.29
396,2024/12/28 16:30,0,0,3.844,5.61,0.323,3.67,54.49,7.44,18.92,30.675,30.68,4.47
397,2024/12/28 16:40,0,0,3.581,5.71,0.321,3.71,55.01,7.44,18.78,30.47,30.721,3.72
398,2024/12/28 16:50,0,0,3.491,6.06,0.32,3.74,55.52,7.45,18.8,30.497,30.719,4.32
399,2024/12/28 17:00,0,0,2.852,6.39,0.319,3.74,55.55,7.45,18.78,30.479,30.73,3.92
400,2024/12/28 17:10,0,0,3.008,6.33,0.319,3.79,56.22,7.45,18.84,30.562,30.727,4.02
401,2024/12/28 17:20,0,0,2.698,5.93,0.317,3.83,56.85,7.46,18.85,30.58,30.709,3.7
402,2024/12/28 17:30,0,0,2.587,7,0.318,3.87,57.47,7.46,18.86,30.587,30.682,3.93
403,2024/12/28 17:40,0,0,3.084,7.01,0.318,3.89,57.7,7.46,18.97,30.747,30.701,3.75
404,2024/12/28 17:50,0,0,2.642,7.07,0.321,3.93,58.43,7.46,19.15,31.016,30.683,3.65
405,2024/12/28 18:00,0,0,2.581,7.31,0.318,4,59.28,7.47,18.96,30.731,30.636,3.77
406,2024/12/28 18:10,0,0,2.729,7.08,0.32,3.99,59.18,7.47,18.91,30.657,30.603,3.52
407,2024/12/28 18:20,0,0,2.223,8.28,0.318,4.07,60.37,7.48,18.92,30.671,30.592,3.36
408,2024/12/28 18:30,0,0,1.63,8.47,0.318,3.97,58.9,7.48,19.22,31.118,30.614,3.27
409,2024/12/28 18:40,0,0,1.63,8.27,0.317,4.05,60.26,7.48,19.36,31.319,30.65,3.41
410,2024/12/28 18:50,0,0,2.402,7.66,0.316,4.23,63.24,7.52,20.28,32.676,30.737,3.36
411,2024/12/28 19:00,0,0,2.28,8.59,0.314,4.27,63.86,7.53,20.28,32.669,30.725,3.49
412,2024/12/28 19:10,0,0,1.707,8.56,0.313,4.53,67.97,7.56,20.77,33.38,30.725,3.32
413,2024/12/28 19:20,0,0,1.373,9.65,0.319,4.62,69.34,7.58,20.77,33.378,30.682,3.13
414,2024/12/28 19:30,0,0,1.02,9.96,0.322,4.71,70.65,7.6,21.04,33.774,30.613,3.11
415,2024/12/28 19:40,0,0,0.682,12.23,0.323,4.49,67.23,7.6,20.92,33.599,30.577,3.18
416,2024/12/28 19:50,0,0,0.73,10.6,0.326,4.5,67.34,7.57,20.97,33.666,30.534,3.23
417,2024/12/28 20:00,0,0,0.851,9.68,0.328,4.52,67.66,7.58,21.03,33.758,30.487,3.34
418,2024/12/28 20:10,0,0,0.621,9.68,0.328,4.48,67.14,7.57,21.1,33.855,30.473,3.23
419,2024/12/28 20:20,0,0,0.395,9.57,0.33,4.31,64.18,7.57,20.57,33.085,30.381,3.08
420,2024/12/28 20:30,0,0,0.543,10.44,0.329,4.55,67.77,7.56,20.68,33.236,30.369,2.99
421,2024/12/28 20:40,0,0,0.555,9.59,0.33,4.48,66.65,7.56,20.32,32.718,30.415,3.04
422,2024/12/28 20:50,0,0,0.358,9.97,0.33,4.34,64.97,7.57,21.1,33.85,30.433,3.11
423,2024/12/28 21:00,0,0,0.348,8.8,0.333,4.44,66.45,7.58,21.27,34.095,30.42,3.29
424,2024/12/28 21:10,0,0,0.531,8.25,0.335,4.46,66.48,7.58,20.61,33.145,30.371,3.01
425,2024/12/28 21:20,0,0,0.517,7.86,0.34,4.29,64.06,7.57,20.72,33.306,30.458,2.9
426,2024/12/28 21:30,0,0,0.93,7.48,0.343,4.05,60.62,7.56,21.01,33.724,30.447,3.39
427,2024/12/28 21:40,0,0,0.651,6.99,0.343,3.96,59.28,7.56,21.11,33.875,30.457,3.15
428,2024/12/28 21:50,0,0,0.3,6.66,0.341,3.77,56.32,7.54,21.07,33.815,30.357,3.22
429,2024/12/28 22:00,0,0,1.052,6.55,0.342,3.8,56.63,7.54,20.78,33.385,30.291,2.93
430,2024/12/28 22:10,0,0,0.651,6.34,0.345,3.73,55.54,7.53,20.72,33.301,30.276,3.63
431,2024/12/28 22:20,0,0,0.538,6.45,0.345,3.78,56.28,7.53,20.54,33.039,30.306,3
432,2024/12/28 22:30,0,0,0.769,5.9,0.346,3.6,53.44,7.51,20.38,32.808,30.255,3.2
433,2024/12/28 22:40,0,0,0.798,6.05,0.344,3.58,53.09,7.51,20.27,32.638,30.23,3.28
434,2024/12/28 22:50,0,0,0.958,5.63,0.344,3.43,50.83,7.49,20.14,32.453,30.204,3.32
435,2024/12/28 23:00,0,0,0.424,5.05,0.344,3.28,48.7,7.48,20.39,32.811,30.196,3.03
436,2024/12/28 23:10,0,0,0.754,4.97,0.345,3.19,47.33,7.47,20.4,32.823,30.159,3.54
437,2024/12/28 23:20,0,0,0.625,4.82,0.345,3.21,47.61,7.48,20.34,32.745,30.184,3.22
438,2024/12/28 23:30,0,0,0.614,4.67,0.344,3.21,47.63,7.48,20.37,32.786,30.199,3.1
439,2024/12/28 23:40,0,0,1.073,4.66,0.344,3.2,47.47,7.47,20.15,32.47,30.186,3.18
440,2024/12/28 23:50,0,0,0.94,4.49,0.344,3.17,46.87,7.47,19.81,31.969,30.174,3.15
441,2024/12/29 0:00,0,0,0.635,4.46,0.343,3.13,46.19,7.46,19.53,31.561,30.171,3.02
442,2024/12/29 0:10,0,0,0.46,4.39,0.343,3.05,45.08,7.45,19.47,31.464,30.196,2.98
443,2024/12/29 0:20,0,0,0.775,4.31,0.343,3.03,44.7,7.44,19.14,30.982,30.198,3.02
444,2024/12/29 0:30,0,0,0.789,4.52,0.341,2.98,43.84,7.44,18.9,30.628,30.217,3.25
445,2024/12/29 0:40,0,0,0.822,4.44,0.339,2.96,43.6,7.43,18.63,30.234,30.238,3.16
446,2024/12/29 0:50,0,0,0.955,4.54,0.34,2.92,42.92,7.42,18.42,29.923,30.257,3.29
447,2024/12/29 1:00,0,0,0.579,4.49,0.339,2.93,43.03,7.42,18.15,29.537,30.256,3.44
448,2024/12/29 1:10,0,0,0.722,4.7,0.339,2.89,42.45,7.41,17.96,29.249,30.279,3.35
449,2024/12/29 1:20,0,0,0.879,4.63,0.34,2.88,42.27,7.4,17.84,29.073,30.279,3.52
450,2024/12/29 1:30,0,0,0.32,4.7,0.34,2.85,41.73,7.4,17.45,28.496,30.306,3.27
451,2024/12/29 1:40,0,0,0.338,4.65,0.34,2.86,41.83,7.39,17.15,28.044,30.323,3.33
452,2024/12/29 1:50,0,0,0.453,4.63,0.337,2.86,41.69,7.38,16.96,27.773,30.332,3.45
453,2024/12/29 2:00,0,0,1.047,4.58,0.335,2.85,41.6,7.38,16.7,27.373,30.337,3.39
454,2024/12/29 2:10,0,0,1.053,4.59,0.332,2.83,41.19,7.37,16.62,27.263,30.33,3.5
455,2024/12/29 2:20,0,0,0.872,4.52,0.329,2.83,41.11,7.37,16.15,26.56,30.346,3.53
456,2024/12/29 2:30,0,0,0.896,4.55,0.327,2.85,41.4,7.36,15.85,26.112,30.344,3.57
457,2024/12/29 2:40,0,0,0.722,4.41,0.325,2.86,41.43,7.36,15.57,25.69,30.353,3.49
458,2024/12/29 2:50,0,0,0.463,4.5,0.324,2.86,41.35,7.35,15.44,25.492,30.35,3.49
459,2024/12/29 3:00,0,0,0.548,4.48,0.322,2.87,41.54,7.35,15.07,24.93,30.347,3.57
460,2024/12/29 3:10,0,0,0.716,4.4,0.321,2.88,41.56,7.34,14.88,24.651,30.36,3.6
461,2024/12/29 3:20,0,0,0.847,4.49,0.32,2.91,41.95,7.34,14.56,24.16,30.346,3.56
462,2024/12/29 3:30,0,0,0.501,4.48,0.318,2.93,42.21,7.33,14.25,23.698,30.349,3.7
463,2024/12/29 3:40,0,0,0.391,4.47,0.317,2.97,42.65,7.33,13.88,23.13,30.322,3.89
464,2024/12/29 3:50,0,0,0.68,4.57,0.319,2.97,42.61,7.33,13.7,22.859,30.318,3.89
465,2024/12/29 4:00,0,0,0.65,4.4,0.318,3.04,43.54,7.33,13.31,22.257,30.295,4.05
466,2024/12/29 4:10,0,0,0.45,4.58,0.32,3.07,43.8,7.32,12.67,21.278,30.322,3.98
467,2024/12/29 4:20,0,0,0.461,5.03,0.319,3.04,43.32,7.32,12.93,21.681,30.286,4.42
468,2024/12/29 4:30,0,0,0.473,4.56,0.321,3,42.79,7.32,13.36,22.334,30.212,4.38
469,2024/12/29 4:40,0,0,0.352,4.48,0.323,2.77,39.98,7.33,15.1,24.972,30.232,3.64
470,2024/12/29 4:50,0,0,0.773,4.45,0.324,2.85,41.15,7.33,15.15,25.054,30.252,3.72
471,2024/12/29 5:00,0,0,0.797,4.43,0.326,2.95,42.44,7.34,14.34,23.827,30.23,3.64
472,2024/12/29 5:10,0,0,0.466,4.45,0.327,2.97,42.76,7.34,14.82,24.553,30.215,3.38
473,2024/12/29 5:20,0,0,0.73,4.4,0.332,3.04,43.72,7.35,14.95,24.741,30.071,3.41
474,2024/12/29 5:30,0,0,0.436,4.4,0.333,3.21,45.83,7.37,14.72,24.387,29.785,3.38
475,2024/12/29 5:40,0,0,0.726,4.29,0.334,3.25,46.69,7.39,16.15,26.534,29.598,3.05
476,2024/12/29 5:50,0,0,0.78,4.2,0.335,3.13,45.63,7.43,18.63,30.221,29.599,3.42
477,2024/12/29 6:00,0,0,0.638,4.04,0.338,3.15,46.08,7.46,19.37,31.305,29.612,3.89
478,2024/12/29 6:10,0,0,1.045,4.2,0.356,3.25,47.91,7.5,20.79,33.378,29.688,5.03
479,2024/12/29 6:20,0,0,1.032,4.1,0.363,3.31,49.07,7.54,21.47,34.369,29.725,5.55
480,2024/12/29 6:30,0,0,1.151,4.1,0.355,3.29,48.92,7.55,22.03,35.179,29.79,11.51
481,2024/12/29 6:40,0,0,1.193,3.86,0.355,3.28,49.03,7.57,22.61,36.017,29.84,9.85
482,2024/12/29 6:50,0,0,1.301,4.01,0.355,3.32,49.63,7.59,23.03,36.613,29.82,7.92
483,2024/12/29 7:00,0,0,1.132,4.04,0.357,3.42,51.15,7.61,23.26,36.944,29.77,7.57
484,2024/12/29 7:10,0,0,1.354,4.16,0.356,3.45,51.71,7.62,23.54,37.339,29.768,11.32
485,2024/12/29 7:20,0,0,1.539,4.17,0.358,3.62,54.26,7.65,23.79,37.703,29.659,10.55
486,2024/12/29 7:30,0,0,1.618,4.32,0.36,3.78,56.67,7.67,24.13,38.178,29.554,10.27
487,2024/12/29 7:40,0,0,1.656,4.41,0.361,3.87,58.08,7.7,24.54,38.754,29.48,12.18
488,2024/12/29 7:50,0,0,1.133,4.34,0.362,3.97,59.71,7.73,24.94,39.323,29.418,11.58
489,2024/12/29 8:00,0,0,0.552,4.22,0.364,4.06,61.06,7.75,25.39,39.955,29.356,17.39
490,2024/12/29 8:10,0,0,0.913,4.43,0.364,4.19,63.25,7.79,25.91,40.699,29.331,9.97
491,2024/12/29 8:20,0,0,1.98,4.45,0.364,4.34,65.71,7.83,26.59,41.655,29.34,10.31
492,2024/12/29 8:30,0,0,3.081,4.22,0.364,4.56,69.52,7.89,27.65,43.145,29.402,12.3
493,2024/12/29 8:40,0,0,3.239,3.83,0.367,4.82,74.09,7.99,29.05,45.093,29.469,12.95
494,2024/12/29 8:50,0,0,2.269,3.55,0.364,4.99,77.32,8.05,30.02,46.443,29.559,15.26
495,2024/12/29 9:00,0,0,2.905,3.28,0.362,5.1,79.36,8.08,30.71,47.403,29.596,18.66
496,2024/12/29 9:10,0,0,2.863,3.04,0.361,5.16,80.61,8.11,31.17,48.027,29.641,17.95
