LOCATION_ID_BSA,LOCATION_NAME,Lat_GDA94,Long_GDA04,SURVEY_DATE,Time_HHMMSS,Depth_m,Data qualifier for Chlorophyll-a (ug/L),Chlorophyll-a (ug/L),Data qualifier for Secchi depth (metres),Secchi depth (metres),Data qualifier for Ammonia as N (mg/L),Ammonia as N (mg/L),Data qualifier for Nitrogen Oxides as N (mg/L),Nitrogen Oxides as N (mg/L),Data qualifier for Total Nitrogen as N (mg/L),Total Nitrogen as N (mg/L),Data qualifier for Organic Nitrogen as N (mg/L),Organic Nitrogen as N (mg/L),Data qualifier for Dissolved Oxygen concentration (mg/L),Dissolved Oxygen concentration (mg/L),Data qualifier for Dissolved Oxygen % saturation (%),Dissolved Oxygen % saturation (%),Data qualifier for pH (Unit),pH (Unit),Data qualifier for Filterable Reactive Phosphorus as P (mg/L),Filterable Reactive Phosphorus as P (mg/L),Data qualifier for Total Phosphorus as P (mg/L),Total Phosphorus as P (mg/L),Data qualifier for Salinity (PSU),Salinity (PSU),Data qualifier for Specific Conductance at 25 deg C (mS/cm),Specific Conductance at 25 deg C (mS/cm),Data qualifier for Temperature (deg C),Temperature (deg C),Data qualifier for Turbidity (NTU),Turbidity (NTU)
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,10/02/2004,121900,2,,,,,,,,,,,,,,5,,62.2,,6.67,,,,,,0.383,,0.759,,26.94,,92
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,10/02/2004,121900,4,,,,,,,,,,,,,,4.9,,61.5,,6.67,,,,,,0.388,,0.769,,26.79,,101
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,9/03/2004,115000,0.2,,4.7,,0.2,,,,,,,,,,6.7,,82.8,,6.68,,,,,,0.232,,0.461,,25.93,,84
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,9/03/2004,115000,2,,,,,,,,,,,,,,6.8,,82.5,,6.49,,,,,,0.222,,0.443,,25.07,,88
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,9/03/2004,115000,4,,,,,,,,,,,,,,6.8,,81.9,,6.44,,,,,,0.228,,0.454,,25.02,,96
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,9/03/2004,115000,5,,,,,,,,,,,,,,6.7,,81.4,,6.4,,,,,,0.232,,0.461,,25.05,,96
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,7/04/2004,113200,0.2,,32.6,,0.3,,,,,,,,,,5.8,,76.1,,7.63,,,,,,13.3,,22.1,,25.22,,38
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,7/04/2004,113200,2,,,,,,,,,,,,,,5.7,,75.4,,7.62,,,,,,13.4,,22.3,,25.26,,36
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,7/04/2004,113200,4,,,,,,,,,,,,,,5.7,,74.8,,7.61,,,,,,13.7,,22.7,,25.24,,45
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/05/2004,102300,0.2,,5.3,,0.6,,,,,,,,,,5.2,,67.8,,7.44,,,,,,20.5,,32.8,,22.58,,13
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/05/2004,102300,2,,,,,,,,,,,,,,5.1,,66,,7.42,,,,,,20.9,,33.4,,22.42,,17
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/05/2004,102300,4,,,,,,,,,,,,,,5,,65.4,,7.42,,,,,,21.4,,34.1,,22.42,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,3/06/2004,100700,0.2,,7.3,,0.7,,,,,,,,,,6.8,,87.4,,7.85,,,,,,25.9,,40.5,,19.99,,22
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,3/06/2004,100700,2,,,,,,,,,,,,,,6.7,,86.5,,7.84,,,,,,26.1,,40.8,,19.98,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,3/06/2004,100700,3.5,,,,,,,,,,,,,,6.7,,85.4,,7.83,,,,,,26,,40.7,,20.01,,23
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,7/07/2004,135500,0.2,,10.8,,0.7,,,,,,,,,,7.2,,91.5,,7.78,,,,,,30,,46.3,,17.99,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,7/07/2004,135500,2,,,,,,,,,,,,,,7.3,,92.7,,7.77,,,,,,30.2,,46.5,,18.08,,15
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,7/07/2004,135500,3.5,,,,,,,,,,,,,,7.2,,91.5,,7.76,,,,,,30.4,,46.7,,18.07,,16
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,3/08/2004,113500,0.2,,19.9,,0.35,,,,,,,,,,7,,91.9,,7.6,,,,,,33.7,,51.3,,18.96,,41
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,3/08/2004,113500,2,,,,,,,,,,,,,,6.8,,89.5,,7.53,,,,,,33.8,,51.5,,18.77,,53
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,3/08/2004,113500,3,,,,,,,,,,,,,,6.7,,87.7,,7.51,,,,,,33.9,,51.5,,18.75,,76
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/09/2004,142100,0.2,,12.4,,0.5,,,,,,,,,,7.3,,103.2,,7.71,,,,,,34.7,,52.6,,22.84,,32
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/09/2004,142100,2,,,,,,,,,,,,,,7.1,,99.8,,7.69,,,,,,34.9,,52.9,,22.4,,33
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/09/2004,142100,3,,,,,,,,,,,,,,6.9,,96.8,,7.67,,,,,,34.9,,52.9,,22.24,,48
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2004,90500,0.2,,8.7,,0.3,,,,,,,,,,5.9,,88,,7.55,,,,,,30.4,,46.7,,27.33,,59
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2004,90500,2,,,,,,,,,,,,,,5.9,,87.7,,7.55,,,,,,30.3,,46.7,,27.34,,54
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2004,90500,3.5,,,,,,,,,,,,,,5.9,,87.8,,7.54,,,,,,30.3,,46.6,,27.33,,71
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/11/2004,93000,0.2,,8.3,,0.45,,,,,,,,,,6.2,,86.3,,7.74,,,,,,23.7,,37.4,,25.69,,22
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/11/2004,93000,2,,,,,,,,,,,,,,5.8,,81.8,,7.7,,,,,,24.1,,38,,25.46,,23
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/11/2004,93000,4,,,,,,,,,,,,,,5.6,,78.3,,7.69,,,,,,24.2,,38.1,,25.43,,27
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,23/12/2004,73900,0.2,,4,,0.4,,,,,,,,,,3.5,,47.1,,7.28,,,,,,6.95,,12.1,,28.38,,23
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,23/12/2004,73900,2,,,,,,,,,,,,,,3.4,,46.1,,7.25,,,,,,7.77,,13.5,,28.35,,28
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,23/12/2004,73900,3.5,,,,,,,,,,,,,,3.4,,45.1,,7.07,,,,,,7.83,,13.6,,28.35,,28
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/01/2005,142700,0.2,,16,,0.4,,,,,,,,,,9.6,,142.2,,8.03,,,,,,15.6,,25.6,,31.52,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/01/2005,142700,1.5,,,,,,,,,,,,,,8.5,,123.3,,7.85,,,,,,15.8,,25.9,,30.44,,27
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,24/02/2005,94400,0.2,,6.8,,0.8,,,,,,,,,,5.1,,75.1,,7.73,,,,,,25.4,,39.8,,28.36,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,24/02/2005,94400,2,,,,,,,,,,,,,,4.9,,73,,7.72,,,,,,25.7,,40.2,,28.25,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,24/02/2005,94400,4,,,,,,,,,,,,,,4.9,,72.2,,7.72,,,,,,25.8,,40.4,,28.22,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,15/03/2005,125100,0.2,,7.8,,1.1,,,,,,,,,,7.1,,105.2,,7.7,,,,,,30.2,,46.5,,26.8,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,15/03/2005,125100,2,,,,,,,,,,,,,,6.8,,101,,7.7,,,,,,30.4,,46.7,,26.6,,9
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/04/2005,83300,0.2,,28.3,,0.8,,,,,,,,,,6.4,,92,,7.82,,,,,,29.5,,45.5,,25.2,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/04/2005,83300,2,,,,,,,,,,,,,,6,,86.6,,7.79,,,,,,29.6,,45.7,,25.13,,6
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/04/2005,83300,3,,,,,,,,,,,,,,5.7,,82.4,,7.76,,,,,,29.9,,46,,25.09,,9
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/05/2005,101800,0.2,,10,,0.6,,,,,,,,,,6.8,,90.4,,7.67,,,,,,32.2,,49.3,,20.31,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/05/2005,101800,2,,,,,,,,,,,,,,6.6,,88.4,,7.64,,,,,,32.2,,49.3,,20.28,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/05/2005,101800,4,,,,,,,,,,,,,,6.6,,87.8,,7.63,,,,,,32.3,,49.4,,20.25,,17
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/06/2005,102400,0.2,,7.9,,0.75,,,,,,,,,,6,,76.1,,7.75,,,,,,29.7,,45.7,,18.4,,12
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/06/2005,102400,2,,,,,,,,,,,,,,6,,75.7,,7.74,,,,,,29.7,,45.8,,18.4,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/06/2005,102400,3,,,,,,,,,,,,,,5.9,,75.5,,7.74,,,,,,29.7,,45.8,,18.4,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/07/2005,100800,0.2,,5.2,,0.8,,,,,,,,,,6.6,,77.2,,7.56,,,,,,16.2,,26.5,,18.19,,10
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/07/2005,100800,2,,,,,,,,,,,,,,6.4,,75.2,,7.59,,,,,,17.2,,27.9,,18.14,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/07/2005,100800,3.5,,,,,,,,,,,,,,6.3,,74.7,,7.63,,,,,,18.4,,29.7,,18.16,,15
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,23/08/2005,123500,0.2,,3.9,,1.1,,,,,,,,,,7,,89.4,,7.75,,,,,,25.9,,40.5,,20.11,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,23/08/2005,123500,2,,,,,,,,,,,,,,6.9,,88,,7.75,,,,,,26.4,,41.2,,19.82,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,23/08/2005,123500,3.5,,,,,,,,,,,,,,6.8,,86.8,,7.74,,,,,,26.8,,41.7,,19.78,,7
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/09/2005,112900,0.2,,4.8,,0.85,,,,,,,,,,6.6,,89.5,,7.65,,,,,,30.9,,47.5,,21.39,,7
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/09/2005,112900,2,,,,,,,,,,,,,,6.5,,87.8,,7.64,,,,,,31.3,,47.9,,21.25,,7
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,20/09/2005,112900,4,,,,,,,,,,,,,,6.5,,87.8,,7.65,,,,,,31.2,,47.9,,21.26,,8
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2005,140200,0.2,,,,0.55,,,,,,,,,,5.4,,72.1,,7.36,,,,,,7.67,,13.3,,28.49,,16
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2005,140200,2,,,,,,,,,,,,,,0.2,,3.3,,6.98,,,,,,23.1,,36.5,,24.76,,13
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/11/2005,143700,0.2,,18.5,,0.5,,,,,,,,,,6.1,,82.5,,6.78,,,,,,9.8,,16.7,,28.14,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/11/2005,143700,2,,,,,,,,,,,,,,2.6,,35.4,,6.67,,,,,,15.1,,24.9,,25.93,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/11/2005,143700,3.5,,,,,,,,,,,,,,2.4,,31.8,,6.69,,,,,,15.8,,25.9,,25.84,,16
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,18/01/2006,113400,0.2,,11.8,,0.35,,,,,,,,,,3.9,,53.4,,7.23,,,,,,7.66,,13.3,,29.29,,25
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,18/01/2006,113400,2,,,,,,,,,,,,,,3.7,,50,,7.22,,,,,,8.07,,14,,28.96,,30
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,18/01/2006,113400,3.5,,,,,,,,,,,,,,3.5,,47.7,,7.22,,,,,,8.24,,14.2,,28.9,,33
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,24/02/2006,72900,0.2,,9.4,,1.4,,,,,,,,,,5.7,,85.1,,7.85,,,,,,27,,42.1,,28.5,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,24/02/2006,72900,2,,,,,,,,,,,,,,5.6,,83.4,,7.84,,,,,,27.1,,42.2,,28.55,,6
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,24/02/2006,72900,4,,,,,,,,,,,,,,5.3,,80.2,,7.82,,,,,,27.3,,42.4,,28.59,,8
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/03/2006,85900,0.2,,10,,1.55,,,,,,,,,,6.8,,99.9,,7.87,,,,,,31.3,,48.1,,25.61,,3
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/03/2006,85900,2,,,,,,,,,,,,,,6.7,,98.1,,7.87,,,,,,31.5,,48.3,,25.54,,4
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/03/2006,85900,4,,,,,,,,,,,,,,6.6,,96.3,,7.86,,,,,,31.5,,48.3,,25.54,,6
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/03/2006,85900,5,,,,,,,,,,,,,,6.7,,97.3,,7.87,,,,,,31.5,,48.2,,25.55,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,18/04/2006,125100,0.2,,24.3,,0.85,,,,,,,,,,7.4,,106,,7.69,,,,,,30.3,,46.6,,25.16,,10
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,18/04/2006,125100,2,,,,,,,,,,,,,,6.6,,94.2,,7.61,,,,,,30.4,,46.8,,24.91,,15
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,18/04/2006,125100,3,,,,,,,,,,,,,,6.4,,91.3,,7.58,,,,,,30.6,,47.1,,24.83,,18
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,15/05/2006,113500,0.2,,14,,0.55,,,,,,,,,,6,,82.4,,7.77,,,,,,32,,49,,21.44,,15
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,15/05/2006,113500,2,,,,,,,,,,,,,,5.7,,78.1,,7.76,,,,,,32.1,,49.1,,21.35,,20
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,15/05/2006,113500,3,,,,,,,,,,,,,,5.6,,76.9,,7.75,,,,,,32.2,,49.2,,21.31,,27
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/06/2006,110400,0.2,,7,,1.2,,,,,,,,,,7.7,,96.2,,7.61,,,,,,23.4,,37,,19.22,,17
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/06/2006,110400,2,,,,,,,,,,,,,,7.4,,91.6,,7.58,,,,,,24.1,,37.9,,19.03,,25
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/06/2006,110400,4,,,,,,,,,,,,,,7.1,,88.2,,7.57,,,,,,24.7,,38.8,,18.96,,44
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/07/2006,141900,0.2,,4.3,,0.6,,,,,,,,,,5.1,,65.8,,7.58,,,,,,28.9,,44.7,,19.02,,15
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/07/2006,141900,2,,,,,,,,,,,,,,5.1,,65.6,,7.58,,,,,,28.9,,44.8,,19,,18
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/07/2006,141900,3,,,,,,,,,,,,,,5.1,,65.3,,7.57,,,,,,29,,44.8,,18.97,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/08/2006,103300,0.2,,7.3,,1.4,,,,,,,,,,6.4,,85.7,,7.77,,,,,,29.4,,45.4,,21.28,,7
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/08/2006,103300,2,,,,,,,,,,,,,,6.4,,85.7,,7.76,,,,,,29.5,,45.6,,21.22,,7
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/08/2006,103300,4,,,,,,,,,,,,,,6.4,,85.8,,7.76,,,,,,29.7,,45.8,,21.17,,9
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/09/2006,110800,0.2,,5.7,,0.9,,,,,,,,,,6.4,,89.8,,7.82,,,,,,29.9,,46,,23.39,,13
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/09/2006,110800,2,,,,,,,,,,,,,,6.4,,89.7,,7.82,,,,,,29.8,,45.9,,23.37,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,25/09/2006,110800,4,,,,,,,,,,,,,,6.2,,86.3,,7.8,,,,,,29.9,,46.1,,23.07,,23
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/10/2006,81000,0.2,,6.3,,0.5,,,,,,,,,,6.1,,88.8,,7.76,,,,,,33.5,,51,,25.12,,29
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,17/10/2006,81000,2,,,,,,,,,,,,,,5.8,,85,,7.74,,,,,,33.6,,51.1,,25.07,,32
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/11/2006,112500,0.2,,,,0.5,,,,,,,,,,5.2,,79.4,,7.57,,,,,,36.8,,55.5,,25.83,,22
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/11/2006,113000,0.2,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/11/2006,112500,2,,,,,,,,,,,,,,5,,75.8,,7.57,,,,,,36.9,,55.6,,25.62,,33
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,6/11/2006,112500,3.5,,,,,,,,,,,,,,5,,75.7,,7.57,,,,,,36.9,,55.6,,25.64,,41
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,4/12/2006,103400,0.2,,,,0.6,,,,,,,,,,4.7,,73.6,,7.6,,,,,,37.2,,56,,28.1,,17.9
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,4/12/2006,103400,2,,,,,,,,,,,,,,4.5,,70.6,,7.55,,,,,,37.3,,56.1,,27.97,,30.1
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,4/12/2006,103400,3,,,,,,,,,,,,,,4.6,,71.9,,7.6,,,,,,37.3,,56.1,,27.99,,27.5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/01/2007,131300,0.2,,17.7,,0.35,,,,,,,,,,5.2,,84,,7.56,,,,,,38.8,,58,,29.24,,38
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/01/2007,131300,2,,,,,,,,,,,,,,4.6,,74.3,,7.5,,,,,,38.8,,58,,28.77,,70
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,22/01/2007,131300,3,,,,,,,,,,,,,,4.6,,73.9,,7.5,,,,,,38.8,,58,,28.78,,74
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/02/2007,81200,0.2,,11.8,,0.65,,,,,,,,,,5,,76.6,,7.72,,,,,,30.8,,47.4,,28,,20
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/02/2007,81200,2,,,,,,,,,,,,,,4.7,,71.9,,7.69,,,,,,31.1,,47.7,,27.96,,22
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/02/2007,81200,3.5,,,,,,,,,,,,,,4.7,,71.9,,7.69,,,,,,31.1,,47.7,,27.96,,25
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,5/04/2007,105600,0.2,,13.5,,0.7,,,,,,,,,,5.6,,82.9,,7.7,,,,,,35.7,,54,,24.9,,20
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,5/04/2007,105600,2,,,,,,,,,,,,,,5.1,,75.4,,7.7,,,,,,35.7,,54,,24.9,,29
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,5/04/2007,105600,3.5,,,,,,,,,,,,,,5,,74,,7.6,,,,,,35.8,,54.1,,24.8,,30
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,30/04/2007,110500,0.2,,8.8,,0.8,,,,,,,,,,5.3,,78,,7.4,,,,,,36.6,,55.2,,24.54,,14
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,30/04/2007,110500,2,,,,,,,,,,,,,,5.2,,77.7,,7.39,,,,,,36.7,,55.2,,24.69,,19
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,1/06/2007,91800,0.2,,14.7,,0.5,,,,,,,,,,6.1,,87.9,,7.63,,,,,,38.9,,58.1,,21.84,,30
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,1/06/2007,91800,2,,,,,,,,,,,,,,6,,85.8,,7.61,,,,,,38.9,,58.2,,21.73,,39
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,1/06/2007,91800,4,,,,,,,,,,,,,,5.9,,84.5,,7.61,,,,,,39,,58.2,,21.72,,43
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,2/07/2007,113100,0.2,,2.4,,1,,,,,,,,,,7,,87.5,,7.87,,,,,,35.6,,53.8,,15.75,,10
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,2/07/2007,113100,2,,,,,,,,,,,,,,6.8,,85.9,,7.86,,,,,,35.7,,53.9,,15.83,,11
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,30/07/2007,100400,0.2,,5.5,,2.3,,,,,,,,,,8.3,,106,,7.89,,,,,,36.5,,55,,16.74,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,30/07/2007,100400,2,,,,,,,,,,,,,,8.3,,106.2,,7.89,,,,,,36.4,,55,,16.74,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,30/07/2007,100400,4,,,,,,,,,,,,,,8.3,,106.8,,7.89,,,,,,36.4,,54.9,,16.8,,5
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,27/08/2007,104800,0.2,,7.7,,0.9,,,,,,,,,,5.5,,70.1,,7.61,,,,,,24.4,,38.4,,20.52,,13
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,27/08/2007,104800,2,,,,,,,,,,,,,,5,,63.7,,7.57,,,,,,25.7,,40.3,,19.88,,15
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/09/2007,100500,0.2,,28.6,,0.8,,,,,,,,,,7.1,,94.1,,7.76,,,,,,20.3,,32.5,,23.95,,16
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/09/2007,100500,2,,,,,,,,,,,,,,6.7,,89.3,,7.73,,,,,,21.3,,34,,23.72,,16
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,28/09/2007,100500,4,,,,,,,,,,,,,,6.6,,87.8,,7.72,,,,,,21.4,,34.1,,23.69,,18
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2007,93600,0.2,,5.4,,0.7,,,,,,,,,,5,,72.6,,7.81,,,,,,29.2,,45.1,,26.02,,18
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2007,93600,2,,,,,,,,,,,,,,4.9,,71.1,,7.8,,,,,,29.4,,45.4,,25.81,,27
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2007,93600,4,,,,,,,,,,,,,,4.9,,70.6,,7.8,,,,,,29.4,,45.4,,25.81,,34
1.37E+12,GREGORY RIVER 9.5km FROM MOUTH,-25.157778,152.501111,26/10/2007,93600,5,,,,,,,,,,,,,,4.1,,58.8,,7.8,,,,,,29.4,,45.4,,25.81,,49
