LOCATION_ID_BSA,LOCATION_NAME,Lat_GDA94,Long_GDA04,SURVEY_DATE,Time_HHMMSS,Depth_m,Data qualifier for Chlorophyll-a (ug/L),Chlorophyll-a (ug/L),Data qualifier for Secchi depth (metres),Secchi depth (metres),Data qualifier for Ammonia as N (mg/L),Ammonia as N (mg/L),Data qualifier for Nitrogen Oxides as N (mg/L),Nitrogen Oxides as N (mg/L),Data qualifier for Total Nitrogen as N (mg/L),Total Nitrogen as N (mg/L),Data qualifier for Organic Nitrogen as N (mg/L),Organic Nitrogen as N (mg/L),Data qualifier for Dissolved Oxygen concentration (mg/L),Dissolved Oxygen concentration (mg/L),Data qualifier for Dissolved Oxygen % saturation (%),Dissolved Oxygen % saturation (%),Data qualifier for pH (Unit),pH (Unit),Data qualifier for Filterable Reactive Phosphorus as P (mg/L),Filterable Reactive Phosphorus as P (mg/L),Data qualifier for Total Phosphorus as P (mg/L),Total Phosphorus as P (mg/L),Data qualifier for Salinity (PSU),Salinity (PSU),Data qualifier for Specific Conductance at 25 deg C (mS/cm),Specific Conductance at 25 deg C (mS/cm),Data qualifier for Temperature (deg C),Temperature (deg C),Data qualifier for Turbidity (NTU),Turbidity (NTU)
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,14/09/1995,112600,3,,,,,,,,,,,,,,6.7,,94,,8.12,,,,,,36.2,,54.6,,21.5,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/10/1995,105700,0.2,,1.9,,1.4,,0.016,,0.007,<,0.123,<,0.1,,6.2,,87.7,,8.39,,0.009,,0.02,,36.1,,54.5,,22.3,,7
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/10/1995,105700,2,,,,,,,,,,,,,,6.1,,86.3,,8.39,,,,,,36,,54.4,,22.3,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/10/1995,105700,4,,,,,,,,,,,,,,6.2,,87.3,,8.39,,,,,,36.2,,54.7,,22.2,,15
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/11/1995,123500,0.2,,,,1.4,,,,,,,,,,6.3,,96.3,,8.22,,,,,,36,,54.4,,26.5,,2
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/11/1995,123600,0.2,,2.8,,,,0.019,,0.014,,0.133,,0.1,,,,,,,,0.023,,0.032,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/11/1995,123500,2,,,,,,,,,,,,,,6.2,,94.4,,8.16,,,,,,36.1,,54.5,,26.4,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/11/1995,123500,3,,,,,,,,,,,,,,6.2,,93.9,,8.14,,,,,,36.1,,54.5,,26.4,,2
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/12/1995,111000,0.2,,3.7,,,,0.09,,0.079,<,0.269,<,0.1,,,,,,,,0.022,,0.053,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/12/1995,111300,0.2,,,,0.25,,,,,,,,,,5.6,,84.1,,8.25,,,,,,30.3,,46.7,,27.7,,41
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/12/1995,111300,2,,,,,,,,,,,,,,5.6,,84,,8.25,,,,,,30.5,,46.9,,27.6,,77
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/12/1995,111300,4,,,,,,,,,,,,,,5.6,,84.2,,8.28,,,,,,31.8,,48.7,,27.4,,86
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/01/1996,131500,0.2,,1.1,,0.07,,0.064,,0.29,,1.254,,0.9,,6.1,,79.3,,7.18,,0.062,,0.2,,1.88,,3.56,,28,,144
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/01/1996,131500,2,,,,,,,,,,,,,,6,,77.7,,7.1,,,,,,4.36,,7.87,,27.8,,228
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1996,104300,0.2,,3.7,,,,0.047,,0.079,,0.226,,0.1,,,,,,,,0.025,,0.032,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1996,104400,0.2,,,,0.6,,,,,,,,,,6,,90.9,,8.24,,,,,,23.2,,36.7,,30.4,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1996,104400,2,,,,,,,,,,,,,,5.5,,85.2,,8.26,,,,,,30,,46.2,,29.7,,14
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1996,104400,4,,,,,,,,,,,,,,5.5,,85.9,,8.29,,,,,,33.4,,50.8,,29.4,,16
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/03/1996,100900,0.2,,2.7,,0.7,,0.012,,0.003,,0.115,,0.1,,6.3,,93.5,,8.27,,0.008,,0.027,,34.8,,52.8,,25.6,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/03/1996,100900,2,,,,,,,,,,,,,,6.2,,92.7,,8.27,,,,,,35.1,,53.2,,25.6,,15
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/03/1996,100900,4,,,,,,,,,,,,,,6.2,,92.1,,8.27,,,,,,35.3,,53.4,,25.6,,19
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/04/1996,113700,0.2,,,,0.65,,,,,,,,,,5.6,,84.3,,7.68,,,,,,36.1,,54.5,,25.31,,20
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/04/1996,114500,0.2,,,,,,0.036,,0.041,,0.277,,0.2,,,,,,,,0.023,,0.061,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/04/1996,120000,0.2,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/04/1996,113700,2,,,,,,,,,,,,,,5.6,,84.2,,7.68,,,,,,36.2,,54.6,,25.32,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,19/04/1996,113700,3.5,,,,,,,,,,,,,,5.6,,83.5,,7.68,,,,,,36.2,,54.6,,25.32,,23
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/05/1996,132700,0.2,,1.3,,,,0.11,,0.2,,0.71,,0.4,,,,,,,,0.047,,0.092,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/05/1996,132900,0.2,,,,0.4,,,,,,,,,,5.7,,73.4,,7.85,,,,,,18.5,,29.9,,23,,35
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,16/05/1996,132900,2,,,,,,,,,,,,,,5.6,,73.5,,7.88,,,,,,20.2,,32.4,,22.9,,54
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/06/1996,115800,0.2,,11,,,,0.016,,0.07,,0.286,,0.2,,,,,,,,0.02,,0.036,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/06/1996,120000,0.2,,,,1.2,,,,,,,,,,7.8,,101.9,,8.27,,,,,,31,,47.6,,19.7,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/06/1996,120000,2,,,,,,,,,,,,,,7.7,,101.7,,8.27,,,,,,31.4,,48.2,,19.7,,12
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/06/1996,120000,4,,,,,,,,,,,,,,7.8,,102.5,,8.27,,,,,,31.5,,48.3,,19.7,,23
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/07/1996,115900,0.2,,,,1,,,,,,,,,,6.9,,86.4,,7.75,,,,,,34.2,,52,,16.15,,7
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/07/1996,121000,0.2,,2,,,,0.035,,0.074,,0.209,,0.1,,,,,,,,0.02,,0.025,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/07/1996,115900,2,,,,,,,,,,,,,,6.9,,86.8,,7.75,,,,,,34.3,,52.1,,16.13,,14
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/07/1996,115900,3,,,,,,,,,,,,,,6.9,,86.7,,7.76,,,,,,34.3,,52.1,,16.13,,10
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/08/1996,102200,0.2,,,,0.8,,,,,,,,,,7.1,,91.6,,8.09,,,,,,33.7,,51.3,,18.2,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/08/1996,102300,0.2,,4.3,,,,0.01,<,0.002,<,0.212,,0.2,,,,,,,,0.012,,0.034,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/08/1996,102200,2,,,,,,,,,,,,,,7.6,,98.5,,8.07,,,,,,33.6,,51.1,,18.2,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/08/1996,102200,3.5,,,,,,,,,,,,,,7.7,,99.4,,8.05,,,,,,33.7,,51.3,,18.2,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,26/09/1996,102700,0.2,,,,0.8,,,,,,,,,,6.4,,89.7,,8.29,,,,,,34.5,,52.3,,22.1,,18
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,26/09/1996,102800,0.2,,4,,,,0.008,<,0.002,<,0.11,<,0.1,,,,,,,,0.016,,0.03,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,26/09/1996,102700,2,,,,,,,,,,,,,,6.4,,90,,8.32,,,,,,34.5,,52.4,,22.1,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,26/09/1996,102700,4,,,,,,,,,,,,,,6.5,,90.5,,8.35,,,,,,34.5,,52.4,,22,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,22/10/1996,95300,0.2,,12.2,,,,0.011,,0.082,,0.193,,0.1,,,,,,,,0.032,,0.047,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,22/10/1996,95500,0.2,,,,2.2,,,,,,,,,,7.7,,106.4,,8.1,,,,,,27.1,,42.1,,24.1,,1
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,22/10/1996,95500,2,,,,,,,,,,,,,,7.6,,106.3,,8.14,,,,,,28.3,,43.9,,24.1,,1
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/11/1996,94800,0.2,,,,0.9,,,,,,,,,,6.1,,90.1,,7.78,,,,,,33.3,,50.7,,25.75,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/11/1996,95500,0.2,,8.3,,,,0.015,,0.026,,0.141,,0.1,,,,,,,,0.032,,0.042,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/11/1996,94800,2,,,,,,,,,,,,,,6,,89.6,,7.78,,,,,,33.3,,50.7,,25.76,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/12/1996,100400,0.2,,2.5,,0.6,,0.021,,0.009,<,0.13,<,0.1,,5.9,,89.8,,8.32,,0.013,,0.034,,35,,53,,27,,15
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/12/1996,100400,2,,,,,,,,,,,,,,5.9,,90,,8.32,,,,,,35.1,,53.2,,27,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/12/1996,100400,4,,,,,,,,,,,,,,5.9,,89.9,,8.32,,,,,,35.2,,53.4,,26.9,,21
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,23/01/1997,104500,0.2,,,,0.8,,,,,,,,,,6.1,,90.8,,7.99,,,,,,34.4,,52.3,,25.92,,10
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,23/01/1997,110000,0.2,,4.9,,,,0.011,<,0.002,<,0.113,,0.1,,,,,,,,0.01,,0.034,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,23/01/1997,104500,2,,,,,,,,,,,,,,6.1,,90.5,,7.99,,,,,,34.4,,52.3,,25.85,,12
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/02/1997,95000,0.2,,4.9,,,,0.007,<,0.002,<,0.109,<,0.1,,,,,,,,0.015,,0.027,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/02/1997,95100,0.2,,,,0.8,,,,,,,,,,6,,93.7,,8.26,,,,,,33.1,,50.5,,29.4,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/02/1997,95100,2,,,,,,,,,,,,,,5.9,,93.7,,8.26,,,,,,34.9,,52.9,,29.4,,11
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,18/02/1997,95100,3,,,,,,,,,,,,,,5.9,,93.1,,8.27,,,,,,34.9,,52.9,,29.4,,10
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/03/1997,95600,0.2,,2.3,,0.9,,0.06,,0.18,,0.44,,0.2,,6.4,,87,,8.1,,0.052,,0.06,,21.4,,34.1,,24.9,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/03/1997,95600,2,,,,,,,,,,,,,,6,,87,,8.2,,,,,,31.7,,48.5,,25,,17
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,13/03/1997,95600,3.5,,,,,,,,,,,,,,6,,87.3,,8.2,,,,,,32.4,,49.5,,25,,23
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/04/1997,115700,0.2,,2.5,,,,0.006,<,0.002,<,0.108,<,0.1,,,,,,,,0.018,,0.035,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/04/1997,115800,0.2,,,,1,,,,,,,,,,6.1,,88.8,,8.3,,,,,,33.9,,51.6,,24.6,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/04/1997,115800,2,,,,,,,,,,,,,,6.1,,88.5,,8.3,,,,,,34.2,,52,,24.5,,12
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,10/04/1997,115800,3.5,,,,,,,,,,,,,,6,,87.4,,8.3,,,,,,34.3,,52,,24.5,,17
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/05/1997,134100,0.2,,3.3,,,,0.006,<,0.002,<,0.118,,0.11,,,,,,,,0.019,,0.03,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/05/1997,134300,0.2,,,,1.5,,,,,,,,,,7.3,,99.8,,8.32,,,,,,34.5,,52.4,,21.1,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/05/1997,134300,2,,,,,,,,,,,,,,7.1,,98.2,,8.32,,,,,,34.6,,52.5,,21,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,15/05/1997,134300,3.5,,,,,,,,,,,,,,7.1,,96.9,,8.32,,,,,,34.7,,52.6,,21,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/06/1997,114200,0.2,,,,1,,,,,,,,,,6.7,,89.1,,7.89,,,,,,32.7,,49.9,,19.94,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/06/1997,120000,0.2,,7.5,,,,0.014,,0.036,,0.17,,0.12,,,,,,,,0.029,,0.046,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/06/1997,114200,2,,,,,,,,,,,,,,6.7,,89.6,,7.89,,,,,,32.7,,49.9,,19.94,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,5/06/1997,114200,3,,,,,,,,,,,,,,6.7,,89.6,,7.89,,,,,,32.7,,49.9,,19.94,,4
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,17/07/1997,95800,0.2,,,,1.7,,,,,,,,,,6.7,,86,,7.79,,,,,,32.1,,49.1,,18.31,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,17/07/1997,100000,0.2,,2.7,,,,0.011,,0.097,,0.158,,0.05,,,,,,,,0.054,,0.057,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,17/07/1997,95800,2,,,,,,,,,,,,,,6.7,,85.7,,7.79,,,,,,32.1,,49.1,,18.31,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/08/1997,120900,0.2,,,,1.2,,,,,,,,,,6.5,,89.1,,8.21,,,,,,35.8,,54.2,,20.4,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/08/1997,121300,0.2,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/08/1997,121500,0.2,,,,,,0.011,,0.009,,0.04,,0.02,,,,,,,,0.014,,0.022,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/08/1997,120900,2,,,,,,,,,,,,,,6.6,,89.9,,8.22,,,,,,35.9,,54.2,,20.3,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,21/08/1997,120900,4,,,,,,,,,,,,,,6.6,,89.7,,8.23,,,,,,35.9,,54.2,,20.3,,7
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/09/1997,105900,0.2,,,,1.4,,,,,,,,,,5.6,,81.2,,7.72,,,,,,34.2,,52,,24.2,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/09/1997,110500,0.2,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/09/1997,110900,0.2,,,,,,0.038,,0.098,,0.256,,0.12,,,,,,,,0.045,,0.065,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/09/1997,105900,2,,,,,,,,,,,,,,5.6,,80.5,,7.72,,,,,,34.2,,52,,24.19,,6
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/09/1997,105900,3,,,,,,,,,,,,,,5.6,,81.2,,7.71,,,,,,34.2,,52,,24.19,,7
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/10/1997,102700,0.2,,,,1.25,,,,,,,,,,6.4,,93.2,,7.95,,,,,,35.5,,53.7,,24.14,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/10/1997,103500,0.2,,2.7,,,,0.008,<,0.002,<,0.18,,0.17,,,,,,,,0.02,,0.053,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/10/1997,102700,2,,,,,,,,,,,,,,6.3,,92.4,,7.95,,,,,,35.5,,53.7,,24.15,,8
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,29/10/1997,102700,3,,,,,,,,,,,,,,6.3,,92.2,,7.95,,,,,,35.5,,53.7,,24.15,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,27/11/1997,95600,0.2,,,,0.6,,,,,,,,,,6,,85.1,,7.89,,,,,,23.6,,37.3,,26.51,,25
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,27/11/1997,100500,0.2,,2.4,,,,0.066,,0.056,,0.292,,0.17,,,,,,,,0.03,,0.058,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,27/11/1997,95600,2,,,,,,,,,,,,,,6,,87.1,,7.94,,,,,,28.8,,44.6,,26.21,,40
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,27/11/1997,95600,3,,,,,,,,,,,,,,6,,87.9,,7.94,,,,,,29.8,,45.9,,26.24,,55
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/12/1997,95700,0.2,,,,0.6,,,,,,,,,,6,,91.3,,7.97,,,,,,33.9,,51.6,,26.78,,28
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/12/1997,100500,0.2,,4.6,,,,0.013,<,0.002,<,0.125,,0.11,,,,,,,,0.018,,0.054,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/12/1997,95700,2,,,,,,,,,,,,,,5.9,,88.6,,7.97,,,,,,33.9,,51.6,,26.78,,36
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,12/12/1997,95700,3,,,,,,,,,,,,,,5.9,,89,,7.97,,,,,,33.9,,51.6,,26.78,,35
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/01/1998,100500,0.2,,,,1.1,,,,,,,,,,6,,90.8,,7.8,,,,,,34.6,,52.5,,26.7,,3
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/01/1998,101800,0.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/01/1998,102000,0.2,,,,,,0.012,<,0.002,<,0.134,,0.12,,,,,,,,0.035,,0.06,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/01/1998,100500,2,,,,,,,,,,,,,,5.9,,89.1,,7.8,,,,,,34.7,,52.6,,26.67,,5
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/01/1998,100500,2.5,,,,,,,,,,,,,,5.9,,88.9,,7.8,,,,,,34.7,,52.6,,26.67,,11
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1998,101000,0.2,,,,2.35,,,,,,,,,,5.8,,87.1,,8.02,,,,,,19.2,,30.9,,30.82,,0
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1998,103200,0.2,,,,,,0.021,,0.024,,0.265,,0.22,,,,,,,,0.044,,0.051,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1998,103500,0.2,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1998,101000,2,,,,,,,,,,,,,,5.8,,86.9,,8.04,,,,,,20.8,,33.2,,30.76,,0
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,6/02/1998,101000,4,,,,,,,,,,,,,,5.5,,84,,8.01,,,,,,22.9,,36.3,,30.69,,0
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/03/1998,105000,0.2,,,,1,,,,,,,,,,5.2,,79,,7.9,,,,,,30,,46.2,,28.13,,9
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/03/1998,105500,0.2,,1.2,,,,0.068,,0.09,,0.298,,0.14,,,,,,,,0.043,,0.043,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/03/1998,105000,2,,,,,,,,,,,,,,5.3,,80.2,,7.93,,,,,,31.1,,47.7,,28.06,,14
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,9/03/1998,105000,3,,,,,,,,,,,,,,5.3,,81.1,,7.94,,,,,,31.6,,48.4,,28.04,,20
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/04/1998,111000,0.2,,,,1.6,,,,,,,,,,6.1,,90.3,,7.78,,,,,,35.2,,53.3,,25.43,,0
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/04/1998,111800,0.2,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/04/1998,112300,0.2,,,,,,0.017,,0.052,,0.199,,0.13,,,,,,,,0.054,,0.06,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/04/1998,111000,2,,,,,,,,,,,,,,6.1,,91,,7.78,,,,,,35.2,,53.3,,25.43,,0
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,7/04/1998,111000,2.5,,,,,,,,,,,,,,6,,89.7,,7.78,,,,,,35.3,,53.4,,25.42,,0
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,25/05/1998,103700,0.2,,,,0.2,,,,,,,,,,6.5,,86.5,,7.75,,,,,,28.3,,43.9,,21.12,,210
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,25/05/1998,105000,0.2,,4.3,,,,0.078,,0.089,,0.497,,0.33,,,,,,,,0.026,,0.077,,,,,,,,
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,25/05/1998,103700,2,,,,,,,,,,,,,,6.3,,84.4,,7.77,,,,,,29.3,,45.2,,21.16,,216
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,25/05/1998,103700,3,,,,,,,,,,,,,,6.3,,83.8,,7.78,,,,,,29.3,,45.2,,21.16,,249
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,23/06/1998,112100,0.2,,,,0.25,,,,,,,,,,7.2,,93,,7.73,,,,,,28.7,,44.4,,19.57,,86
1.36E+12,BURNETT RIVER 8.5km FROM MOUTH,-24.79944444,152.3780556,23/06/1998,113000,0.2,,12,,,,0.013,,0.073,,0.336,,0.25,,,,,,,,0.029,,0.079,,,,,,,,
