Timestamp,Record,EXO ChlugL,EXO ChlugL [Quality],EXO Depthm,EXO Depthm [Quality],EXO DOmgL,EXO DOmgL [Quality],EXO DOPerSat,EXO DOPerSat [Quality],EXO fDOMRFU,EXO fDOMRFU [Quality],EXO pH,EXO pH [Quality],EXO Salpsu,EXO Salpsu [Quality],EXO SpCondmScm,EXO SpCondmScm [Quality],EXO TempC,EXO TempC [Quality],EXO TSSmgL,EXO TSSmgL [Quality],EXO TurbNTU,EXO TurbNTU [Quality],OPUS1 MeasureTime,OPUS1 MeasureTime [Quality],OPUS1000 N NO3,OPUS1000 N NO3 [Quality],OPUS1004 CODeq,OPUS1004 CODeq [Quality],OPUS1014 TOCeq,OPUS1014 TOCeq [Quality],OPUS1016 TSSeq,OPUS1016 TSSeq [Quality],OPUS1032 SAC254,OPUS1032 SAC254 [Quality],OPUS1034 Abs360,OPUS1034 Abs360 [Quality],OPUS1036 Abs210,OPUS1036 Abs210 [Quality],OPUS1038 FitError,OPUS1038 FitError [Quality],OPUS1042 Abs254,OPUS1042 Abs254 [Quality],OPUS1052 COD SACeq,OPUS1052 COD SACeq [Quality],OPUS1060 SQI,OPUS1060 SQI [Quality],,,,,,,,,,,,,,,,,,,,,,
Units,,ug/L,,m,,mg/L,,%,,RFU,,,,psu,,mS/cm,,c,,mg/L,,,NTU,,,mg/L,,mg/L,,mg/L,,mg/L,,1/m,,,,,,,,,,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 15:30,193237,4.53,,0.329,,5.14,,78.16,,12.61,,7.89,,27.21,,42.525,,29.368,,,,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 15:40,193238,4.49,,0.336,,5.01,,75.76,,13.89,,7.83,,26.13,,41.003,,29.454,,,,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 15:50,193239,4.82,,0.343,,5.07,,76.83,,13.07,,7.83,,26.32,,41.282,,29.434,,,,19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 16:00,193240,4.83,,0.341,,5.04,,76.24,,12.99,,7.82,,26.01,,40.838,,29.422,,,,26.07,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 16:10,193241,4.8,,0.34,,5,,75.43,,13.92,,7.79,,25.38,,39.957,,29.478,,,,24.13,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 16:20,193242,4.45,,0.337,,4.88,,73.28,,14.9,,7.74,,24.5,,38.698,,29.488,,,,25.26,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 16:30,193243,4.28,,0.333,,4.72,,70.6,,16.16,,7.69,,23.64,,37.48,,29.507,,,,21.66,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 16:40,193244,4.29,,0.333,,4.59,,68.13,,16.9,,7.63,,22.46,,35.782,,29.512,,,,26.32,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 16:50,193245,4.4,,0.331,,4.49,,66.34,,16.74,,7.6,,21.52,,34.433,,29.516,,,,38.17,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 17:00,193246,4.44,,0.324,,4.5,,66.19,,16.75,,7.59,,20.72,,33.266,,29.565,,,,44.94,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 17:10,193247,4.6,,0.328,,4.53,,66.56,,17.01,,7.58,,20.42,,32.844,,29.616,,,,46.41,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 17:20,193248,4.59,,0.326,,4.54,,66.68,,17.22,,7.57,,20.08,,32.343,,29.653,,,,48.11,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 17:30,193249,4.71,,0.328,,4.53,,66.39,,16.72,,7.57,,19.65,,31.712,,29.666,,,,58.41,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 17:40,193250,4.42,,0.323,,4.51,,65.96,,17.64,,7.55,,19.23,,31.097,,29.665,,,,51.87,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 17:50,193251,4.42,,0.326,,4.48,,65.41,,19.11,,7.55,,19,,30.764,,29.64,,,,38.69,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 18:00,193252,4.43,,0.327,,4.44,,64.71,,19.01,,7.53,,18.57,,30.129,,29.635,,,,44.96,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 18:10,193253,4.35,,0.33,,4.44,,64.5,,20.91,,7.53,,18.34,,29.784,,29.597,,,,28.74,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 18:20,193254,4.23,,0.331,,4.41,,63.95,,23.34,,7.52,,18.17,,29.532,,29.583,,,,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 18:30,193255,4.16,,0.333,,4.39,,63.65,,23.81,,7.52,,17.83,,29.03,,29.565,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 18:40,193256,4.2,,0.336,,4.38,,63.3,,24.39,,7.51,,17.39,,28.383,,29.558,,,,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 18:50,193257,4.24,,0.335,,4.37,,62.97,,24.71,,7.5,,17.11,,27.965,,29.544,,,,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 19:00,193258,4.24,,0.336,,4.35,,62.55,,25.25,,7.49,,16.76,,27.451,,29.533,,,,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 19:10,193259,4.28,,0.335,,4.32,,62.13,,25.51,,7.49,,16.56,,27.145,,29.518,,,,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 19:20,193260,4.6,,0.335,,4.32,,61.95,,25.82,,7.48,,16.31,,26.771,,29.501,,,,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 19:30,193261,4.35,,0.334,,4.31,,61.64,,26.22,,7.48,,16.02,,26.343,,29.471,,,,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 19:40,193262,4.57,,0.335,,4.28,,61.2,,26.42,,7.47,,15.86,,26.095,,29.461,,,,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 19:50,193263,4.38,,0.335,,4.3,,61.3,,26.89,,7.47,,15.39,,25.395,,29.356,,,,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 20:00,193264,4.6,,0.339,,4.29,,60.99,,27.07,,7.47,,15.19,,25.091,,29.372,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 20:10,193265,4.61,,0.337,,4.25,,60.4,,27.26,,7.46,,14.98,,24.777,,29.356,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 20:20,193266,4.76,,0.341,,4.28,,60.68,,27.52,,7.46,,14.68,,24.318,,29.306,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 20:30,193267,4.59,,0.345,,4.25,,60.27,,27.61,,7.46,,14.59,,24.184,,29.327,,,,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 20:40,193268,4.7,,0.348,,4.27,,60.49,,27.74,,7.45,,14.47,,23.992,,29.329,,,,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 20:50,193269,4.96,,0.345,,4.26,,60.26,,27.97,,7.45,,14.29,,23.732,,29.285,,,,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 21:00,193270,5.03,,0.345,,4.34,,61.23,,28.16,,7.45,,14.1,,23.431,,29.235,,,,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 21:10,193271,4.65,,0.343,,4.31,,60.73,,28.36,,7.45,,13.98,,23.248,,29.242,,,,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 21:20,193272,5.01,,0.348,,4.29,,60.46,,28.5,,7.44,,13.75,,22.91,,29.217,,,,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 21:30,193273,5.12,,0.35,,4.29,,60.37,,28.65,,7.45,,13.61,,22.683,,29.205,,,,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 21:40,193274,5.33,,0.352,,4.36,,61.22,,28.87,,7.45,,13.48,,22.482,,29.128,,,,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 21:50,193275,5.38,,0.351,,4.23,,59.45,,28.71,,7.44,,13.52,,22.553,,29.198,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 22:00,193276,5.22,,0.352,,4.29,,60.27,,28.73,,7.44,,13.52,,22.543,,29.154,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 22:10,193277,4.42,,0.354,,4.48,,62.83,,28.44,,7.47,,13.86,,23.065,,28.896,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 22:20,193278,4.68,,0.357,,4.44,,62.33,,28.43,,7.46,,14.02,,23.305,,29.001,,,,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 22:30,193279,4.88,,0.354,,4.53,,63.46,,28.63,,7.47,,13.84,,23.033,,28.872,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 22:40,193280,4.62,,0.356,,4.6,,64.38,,28.76,,7.48,,13.92,,23.155,,28.788,,,,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 22:50,193281,4.79,,0.354,,4.39,,62,,27.82,,7.47,,14.87,,24.593,,29.058,,,,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 23:00,193282,4.4,,0.352,,4.53,,63.84,,27.88,,7.49,,14.8,,24.481,,28.914,,,,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 23:10,193283,4.61,,0.352,,4.59,,64.59,,27.9,,7.5,,14.82,,24.507,,28.789,,,,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 23:20,193284,4.53,,0.352,,4.56,,64.42,,27.41,,7.49,,15.29,,25.221,,28.854,,,,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 23:30,193285,4.44,,0.353,,4.53,,64.34,,26.69,,7.5,,16.05,,26.37,,28.92,,,,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 23:40,193286,4.34,,0.353,,4.48,,63.8,,26.03,,7.5,,16.6,,27.191,,28.923,,,,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 23:50,193287,4.24,,0.353,,4.57,,65.13,,25.81,,7.52,,16.92,,27.669,,28.844,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 0:00,193288,4.25,,0.352,,4.56,,64.89,,25.94,,7.52,,16.85,,27.556,,28.82,,,,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 0:10,193289,4.26,,0.352,,4.55,,64.8,,25.5,,7.53,,17.15,,28.006,,28.751,,,,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 0:20,193290,4.37,,0.353,,4.57,,64.99,,25.72,,7.53,,17,,27.777,,28.759,,,,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 0:30,193291,4.63,,0.35,,4.63,,65.78,,25.56,,7.54,,16.95,,27.702,,28.733,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 0:40,193292,4.21,,0.351,,4.61,,65.88,,24.94,,7.54,,17.65,,28.746,,28.763,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 0:50,193293,4.1,,0.347,,4.65,,66.25,,25.26,,7.55,,17.52,,28.545,,28.696,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 1:00,193294,3.87,,0.345,,4.71,,66.81,,26.17,,7.55,,16.83,,27.518,,28.604,,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 1:10,193295,4.08,,0.343,,4.57,,65.2,,25.55,,7.54,,17.28,,28.191,,28.81,,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 1:20,193296,3.69,,0.34,,4.76,,67.39,,26.19,,7.55,,16.86,,27.568,,28.583,,,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 1:30,193297,3.83,,0.34,,4.73,,66.91,,26.4,,7.55,,16.66,,27.265,,28.604,,,,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 1:40,193298,4.27,,0.342,,4.35,,62.13,,25.81,,7.51,,17.13,,27.979,,29.004,,,,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 1:50,193299,3.76,,0.334,,4.67,,65.82,,27.33,,7.53,,15.76,,25.928,,28.606,,,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 2:00,193300,4.6,,0.333,,4.43,,62.88,,26.41,,7.52,,16.5,,27.036,,28.818,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 2:10,193301,4.05,,0.334,,4.47,,63.19,,26.76,,7.52,,16.14,,26.501,,28.698,,,,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 2:20,193302,3.77,,0.334,,4.58,,64.5,,27.27,,7.52,,15.68,,25.804,,28.606,,,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 2:30,193303,3.68,,0.332,,4.91,,68.38,,28.29,,7.55,,14.83,,24.507,,28.218,,,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 2:40,193304,3.65,,0.332,,4.89,,68.02,,28.61,,7.55,,14.63,,24.215,,28.239,,,,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 2:50,193305,3.63,,0.337,,4.8,,66.67,,28.74,,7.54,,14.3,,23.715,,28.227,,,,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 3:00,193306,3.61,,0.333,,4.81,,66.56,,29.35,,7.53,,13.89,,23.093,,28.203,,,,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 3:10,193307,3.71,,0.335,,4.72,,65.36,,29.49,,7.52,,13.72,,22.829,,28.273,,,,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 3:20,193308,3.88,,0.337,,4.65,,64.44,,29.73,,7.52,,13.47,,22.457,,28.331,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 3:30,193309,3.77,,0.339,,4.58,,63.49,,29.98,,7.5,,13.33,,22.243,,28.408,,,,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 3:40,193310,3.77,,0.339,,4.44,,61.83,,29.69,,7.49,,13.64,,22.719,,28.55,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 3:50,193311,3.81,,0.339,,4.3,,60.03,,29.27,,7.48,,13.94,,23.178,,28.639,,,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 4:00,193312,3.74,,0.339,,4.24,,59.17,,29.44,,7.48,,13.85,,23.036,,28.633,,,,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 4:10,193313,3.8,,0.337,,4.2,,58.59,,29.46,,7.47,,13.76,,22.899,,28.625,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 4:20,193314,3.75,,0.339,,4.15,,57.81,,29.47,,7.47,,13.7,,22.814,,28.642,,,,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 4:30,193315,3.83,,0.338,,4.11,,57.1,,29.99,,7.46,,13.27,,22.158,,28.661,,,,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 4:40,193316,3.86,,0.337,,4.08,,56.7,,30.22,,7.46,,13.02,,21.769,,28.652,,,,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 4:50,193317,3.9,,0.339,,4.05,,56.11,,30.69,,7.45,,12.7,,21.289,,28.67,,,,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 5:00,193318,3.9,,0.337,,4.03,,55.78,,31.01,,7.45,,12.38,,20.788,,28.637,,,,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 5:10,193319,4.03,,0.336,,3.99,,55.1,,31.29,,7.44,,12.17,,20.469,,28.652,,,,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 5:20,193320,4.03,,0.339,,3.92,,54.15,,31.53,,7.43,,11.93,,20.105,,28.679,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 5:30,193321,4.03,,0.337,,3.93,,54.09,,31.87,,7.43,,11.61,,19.596,,28.644,,,,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 5:40,193322,4.22,,0.336,,3.94,,54.19,,31.93,,7.43,,11.42,,19.31,,28.61,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 5:50,193323,4.2,,0.339,,3.95,,54.28,,31.75,,7.43,,11.25,,19.038,,28.565,,,,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 6:00,193324,4.44,,0.339,,3.93,,53.87,,32.38,,7.43,,10.79,,18.325,,28.551,,,,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 6:10,193325,4.31,,0.338,,3.88,,53.05,,32.55,,7.42,,10.53,,17.922,,28.575,,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 6:20,193326,4.39,,0.341,,3.82,,52.21,,32.93,,7.42,,10.24,,17.461,,28.61,,,,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 6:30,193327,4.58,,0.341,,3.91,,53.18,,33.24,,7.42,,9.8,,16.766,,28.52,,,,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 6:40,193328,4.71,,0.342,,3.91,,53.11,,33.31,,7.42,,9.47,,16.253,,28.505,,,,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 6:50,193329,4.85,,0.336,,3.94,,53.39,,33.4,,7.42,,9.14,,15.728,,28.479,,,,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 7:00,193330,5.1,,0.341,,4.04,,54.56,,33.54,,7.42,,8.93,,15.393,,28.413,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 7:10,193331,5.26,,0.343,,4.05,,54.7,,33.77,,7.42,,8.55,,14.789,,28.407,,,,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 7:20,193332,5.53,,0.344,,4.05,,54.59,,34.09,,7.41,,8.16,,14.172,,28.415,,,,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 7:30,193333,5.62,,0.349,,4.04,,54.36,,34.35,,7.41,,7.9,,13.744,,28.446,,,,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 7:40,193334,5.72,,0.353,,4.03,,54.26,,33.88,,7.41,,8.1,,14.077,,28.439,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 7:50,193335,5.18,,0.352,,4.09,,55.01,,34.12,,7.41,,7.96,,13.847,,28.44,,,,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 8:00,193336,5.28,,0.352,,4.09,,55.03,,34.22,,7.41,,8.07,,14.027,,28.446,,,,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 8:10,193337,6.08,,0.351,,4.33,,58.29,,34.31,,7.43,,7.97,,13.858,,28.42,,,,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 8:20,193338,4.87,,0.351,,4.08,,55.14,,33.62,,7.41,,8.85,,15.275,,28.454,,,,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 8:30,193339,7.33,,0.353,,4.34,,58.7,,33.55,,7.44,,8.86,,15.291,,28.465,,,,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 8:40,193340,5.42,,0.354,,4.47,,60.59,,33.39,,7.47,,9.35,,16.061,,28.456,,,,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 8:50,193341,4.28,,0.35,,4.2,,57.55,,32.14,,7.45,,10.87,,18.456,,28.527,,,,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 9:00,193342,4.54,,0.352,,4.38,,59.95,,32.22,,7.45,,10.81,,18.352,,28.516,,,,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 9:10,193343,4.32,,0.357,,4.15,,57.22,,31.35,,7.45,,11.7,,19.739,,28.615,,,,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 9:20,193344,4.7,,0.354,,4.46,,61.31,,31.27,,7.48,,11.3,,19.119,,28.623,,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 9:30,193345,4.46,,0.353,,4.56,,63.58,,29.02,,7.52,,13.52,,22.536,,28.729,,,,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 9:40,193346,3.85,,0.358,,4.41,,62.6,,26.18,,7.55,,16.65,,27.259,,28.796,,,,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 9:50,193347,3.75,,0.362,,4.52,,64.42,,25.49,,7.58,,17.08,,27.898,,28.88,,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 10:00,193348,3.6,,0.362,,4.57,,65.62,,24.42,,7.61,,18.02,,29.297,,28.928,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 10:10,193349,3.73,,0.361,,4.5,,64.88,,23.72,,7.62,,18.75,,30.369,,28.922,,,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 10:20,193350,3.67,,0.359,,4.52,,65.45,,22.6,,7.65,,19.63,,31.658,,28.969,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 10:30,193351,3.27,,0.355,,4.33,,62.97,,21.79,,7.65,,20.48,,32.907,,28.892,,,,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 10:40,193352,3.75,,0.353,,4.54,,66.1,,21.33,,7.7,,20.96,,33.598,,28.807,,,,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 10:50,193353,3.71,,0.35,,4.72,,68.78,,20.76,,7.72,,21.33,,34.133,,28.77,,,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/4 11:00,193354,3.97,,0.347,,4.85,,70.74,,20.31,,7.74,,21.64,,34.573,,28.735,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
